--------------------------------------------------------------------------
** INTERNAL USE ONLY **
Intel(R) SoC Watch for Windows* OS Version 2025.5.0 [Jul  3 2025]
Build Ref: eb71eb355ee5245549cefdd6ebec487f4ec32c2d
Driver Version 2.20.2 [May  6 2025]
Copyright (c) 2024 Intel Corporation. All Rights Reserved.
Platform power analysis tool for use with Intel processors/chipsets/platforms.
email: SoCWatchDevelopers@intel.com 
*Other names and brands may be claimed as the property of others. 
--------------------------------------------------------------------------
Command line options: -s 0 -o c:\hobl_data\socwatch\AI_Phi_12122025 -f temp -f npu -f gfx -f memss-pstate -f cpu-cstate -f hw-cpu-hwp -f hw-cpu-cstate -f hw-cpu-pstate -f os-cpu-cstate -f os-cpu-pstate -f hw-igfx-cstate -f hw-igfx-pstate -f display-state -f ddr-bw -f bw-all -f noc-pstate -f media-pstate -m -r auto --no-post-processing 

Program Started: N/A
Data Collection Started: 2025-12-13 02:31:52 GMT 
QPC Clock Frequency (MHz): 10 
CPU Base Operating Frequency (MHz): 3300
Collection duration (sec): 99.8664
Collection begin timestamp: 2659095192044
Collection end timestamp: 2660093853283
System Name: 17A-59DUT
Operating System: Windows 11 [11.0 build 26100.5074]
CPU: Lunar Lake
CPU ID (family.model.stepping): 0x6.0xbd.0x1
Platform ID: 0b111
Integrated GPU Device ID: 0x64a0
Intel(R) PMT: Lunar Lake SoCN (0x3072005)
Intel(R) PMT: Lunar Lake SoCN Fixed (0x3072105)
PCH: Lunar Lake PCH-M (LNPCH-M)
EDRAM Present: No
Supported S0ix State(s) for PCD die: S0i2.0 S0i2.1 S0i2.2  
Total # of packages: 1 
Total # of cores: 8 
Total # of logical processors: 8

CPU native model:
Package_0/Core_0 = LNC
Package_0/Core_1 = LNC
Package_0/Core_2 = LNC
Package_0/Core_3 = LNC
Package_0/Core_4 = SKT
Package_0/Core_5 = SKT
Package_0/Core_6 = SKT
Package_0/Core_7 = SKT
=============,
Idle Analysis,
=============,

Histogram of Idle Duration per Package: Idle Hit Count,
Time Buckets,,Total (count),<=1ms (count),<=5ms (count),<=7ms (count),<=10ms (count),<=15ms (count),<=16ms (count),<=30ms (count),<=50ms (count),<=100ms (count),<=500ms (count),<=1s (count),<=5s (count),5s< (count),Unknown (count),
,ACPI C2,71,50,21,0,0,0,0,0,0,0,0,0,0,0,0,
,ACPI C3,15642,1624,11222,1951,275,119,30,150,109,85,72,4,1,0,0,


Histogram of Busy Duration per Core (intervals between idles): Busy Hit Count,
Time Buckets,Total (count),<=1ms (count),<=5ms (count),<=7ms (count),<=10ms (count),<=15ms (count),<=16ms (count),<=30ms (count),<=50ms (count),<=100ms (count),<=500ms (count),<=1s (count),<=5s (count),5s< (count),Unknown (count),
Core_0,202247,197379,4404,234,43,27,15,35,35,25,48,1,1,0,0,
Core_1,266514,259752,6109,353,65,35,14,85,30,18,51,1,1,0,0,
Core_2,337480,330255,6518,449,71,28,21,60,29,15,32,1,1,0,0,
Core_3,258939,253973,4460,320,50,22,15,51,20,11,15,1,1,0,0,
Core_4,16439,16196,161,6,6,10,10,15,14,16,3,1,1,0,0,
Core_5,15461,15188,183,7,7,9,10,14,16,14,11,1,1,0,0,
Core_6,15427,14997,270,8,10,20,9,37,39,23,12,1,1,0,0,
Core_7,15715,15503,125,4,6,10,16,14,15,14,6,1,1,0,0,


Histogram of Idle Duration per Core: Idle Time,
Time Buckets,,Total (ms),<=1ms (ms),<=5ms (ms),<=7ms (ms),<=10ms (ms),<=15ms (ms),<=16ms (ms),<=30ms (ms),<=50ms (ms),<=100ms (ms),<=500ms (ms),<=1s (ms),<=5s (ms),5s< (ms),Unknown (ms),
Core_0,Total(ms),  66297.93,   9410.58,  31752.82,   8384.96,   3120.15,   2402.18,    839.87,   1459.56,   1918.63,   4097.11,   2912.06,      0.00,      0.00,      0.00,      0.00,
,ACPI C1,   4187.55,   1060.91,   2296.47,    361.37,    213.36,    110.93,     94.49,      0.00,      0.00,     50.01,      0.00,      0.00,      0.00,      0.00,      0.00,
,ACPI C2,   6467.42,   1561.50,   3460.26,    816.53,    200.76,    166.96,    124.70,    103.83,     32.89,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
,ACPI C3,  55642.96,   6788.17,  25996.09,   7207.07,   2706.02,   2124.30,    620.68,   1355.73,   1885.75,   4047.10,   2912.06,      0.00,      0.00,      0.00,      0.00,
Core_1,Total(ms),  58457.78,  10044.05,  27293.84,   6343.95,   2247.00,   2601.71,    559.08,   1521.08,   1839.39,   3517.49,   2490.19,      0.00,      0.00,      0.00,      0.00,
,ACPI C1,   6156.31,   1916.80,   3096.53,    609.76,    195.88,    258.37,     30.67,     48.29,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
,ACPI C2,   8673.33,   2394.45,   4523.99,   1002.26,    322.83,    328.11,     31.55,     70.14,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
,ACPI C3,  43628.15,   5732.80,  19673.32,   4731.93,   1728.29,   2015.23,    496.86,   1402.65,   1839.39,   3517.49,   2490.19,      0.00,      0.00,      0.00,      0.00,
Core_2,Total(ms),  59876.79,  12517.27,  26978.67,   5057.34,   1498.61,   2200.43,    667.02,    987.73,   1737.84,   2844.26,   5387.63,      0.00,      0.00,      0.00,      0.00,
,ACPI C1,   8243.27,   2758.91,   4272.82,    677.31,    174.28,    344.53,     15.43,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
,ACPI C2,   8993.64,   2596.97,   4896.36,    859.51,    176.16,    302.21,     46.18,     16.06,      0.00,    100.19,      0.00,      0.00,      0.00,      0.00,      0.00,
,ACPI C3,  42639.87,   7161.38,  17809.50,   3520.52,   1148.18,   1553.69,    605.41,    971.66,   1737.84,   2744.07,   5387.63,      0.00,      0.00,      0.00,      0.00,
Core_3,Total(ms),  71357.19,  10403.86,  35679.49,   8363.69,   2408.53,   2739.25,    621.75,    806.61,   1489.66,   3355.34,   5489.00,      0.00,      0.00,      0.00,      0.00,
,ACPI C1,   4116.76,   1512.47,   1863.86,    356.39,    127.22,    238.39,      0.00,     18.43,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
,ACPI C2,   5962.73,   1501.39,   3132.30,    592.55,    225.46,    278.43,     93.36,     51.19,     37.95,     50.09,      0.00,      0.00,      0.00,      0.00,      0.00,
,ACPI C3,  61277.69,   7389.99,  30683.32,   7414.76,   2055.85,   2222.42,    528.39,    736.99,   1451.71,   3305.25,   5489.00,      0.00,      0.00,      0.00,      0.00,
Core_4,Total(ms),  93835.73,    468.60,  46241.47,   9994.83,   1821.48,   1279.03,    416.94,   3202.00,   3771.61,   7428.67,  13452.79,   3591.42,   2166.88,      0.00,      0.00,
,ACPI C1,      0.09,      0.09,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
,ACPI C2,     78.50,      8.81,     40.62,     11.80,      0.00,      0.00,      0.00,     17.27,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
,ACPI C3,  93757.14,    459.71,  46200.84,   9983.03,   1821.48,   1279.03,    416.94,   3184.73,   3771.61,   7428.67,  13452.79,   3591.42,   2166.88,      0.00,      0.00,
Core_5,Total(ms),  92665.01,    328.11,  45120.62,  10540.62,   2229.97,   1493.88,    481.83,   3152.00,   3845.85,   6355.92,   9812.66,   6548.76,   2754.81,      0.00,      0.00,
,ACPI C1,      0.04,      0.04,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
,ACPI C2,    177.44,     11.51,     50.63,     10.83,     38.32,     41.87,      0.00,     24.28,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
,ACPI C3,  92487.54,    316.56,  45069.98,  10529.79,   2191.64,   1452.01,    481.83,   3127.72,   3845.85,   6355.92,   9812.66,   6548.76,   2754.81,      0.00,      0.00,
Core_6,Total(ms),  90134.32,    354.18,  45009.14,  10645.19,   1967.80,   1411.84,    608.32,   3272.55,   3903.95,   4533.85,  11694.63,   3656.27,   3076.60,      0.00,      0.00,
,ACPI C1,     16.14,      4.00,      2.66,      0.00,      9.48,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
,ACPI C2,     92.82,     16.76,     67.65,      0.00,      8.41,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
,ACPI C3,  90025.36,    333.42,  44938.84,  10645.19,   1949.90,   1411.84,    608.32,   3272.55,   3903.95,   4533.85,  11694.63,   3656.27,   3076.60,      0.00,      0.00,
Core_7,Total(ms),  93420.91,    344.42,  44708.17,  11113.96,   2157.54,   1480.20,    466.70,   3314.00,   4242.63,   5997.17,  15753.33,   2838.68,   1004.11,      0.00,      0.00,
,ACPI C1,      0.06,      0.06,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
,ACPI C2,     51.81,     12.52,     39.29,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
,ACPI C3,  93369.05,    331.85,  44668.89,  11113.96,   2157.54,   1480.20,    466.70,   3314.00,   4242.63,   5997.17,  15753.33,   2838.68,   1004.11,      0.00,      0.00,


Histogram of Busy Duration per Core (intervals between idles): Busy Time,
 Time Buckets,Total (ms),<=1ms (ms),<=5ms (ms),<=7ms (ms),<=10ms (ms),<=15ms (ms),<=16ms (ms),<=30ms (ms),<=50ms (ms),<=100ms (ms),<=500ms (ms),<=1s (ms),<=5s (ms),5s< (ms),Unknown (ms),
Core_0,  33564.94,   7207.89,   8655.96,   1353.90,    350.31,    335.54,    234.94,    743.71,   1350.55,   1822.71,   9451.31,    946.09,   1112.06,      0.00,      0.00,
Core_1,  41405.09,   9907.56,  11613.32,   2053.49,    518.70,    429.22,    220.71,   1709.79,   1132.89,   1348.02,  10395.83,    973.51,   1102.04,      0.00,      0.00,
Core_2,  39986.09,  12206.22,  12446.66,   2621.17,    550.81,    350.21,    329.74,   1250.14,   1115.52,    977.27,   6577.15,    547.77,   1013.40,      0.00,      0.00,
Core_3,  28505.68,   9648.31,   8536.84,   1854.36,    400.07,    277.41,    235.80,   1041.91,    701.48,    825.76,   2889.62,    967.45,   1126.66,      0.00,      0.00,
Core_4,   6027.14,    869.55,    302.61,     37.39,     52.93,    120.33,    155.79,    330.49,    530.58,   1135.72,    419.82,    971.59,   1100.32,      0.00,      0.00,
Core_5,   7197.85,    739.81,    384.46,     42.73,     59.47,    105.80,    157.36,    316.64,    606.52,    947.68,   1790.80,    944.58,   1102.00,      0.00,      0.00,
Core_6,   9728.55,    785.63,    590.32,     47.90,     86.32,    242.15,    141.15,    795.67,   1506.05,   1683.76,   1788.48,    954.96,   1106.15,      0.00,      0.00,
Core_7,   6441.95,    754.57,    249.23,     21.46,     51.41,    116.38,    250.90,    339.63,    580.85,   1091.89,    905.53,    967.43,   1112.67,      0.00,      0.00,


Histogram of Idle Duration per Thread: Idle Hit Count,
Time Buckets,,Total (count),<=1ms (count),<=5ms (count),<=7ms (count),<=10ms (count),<=15ms (count),<=16ms (count),<=30ms (count),<=50ms (count),<=100ms (count),<=500ms (count),<=1s (count),<=5s (count),5s< (count),Unknown (count),
Thread_0,Total(count),202247,186726,13227,1463,387,195,54,68,49,59,19,0,0,0,0,
,ACPI C1,29355,28245,1005,62,27,9,6,0,0,1,0,0,0,0,0,
,ACPI C2,26152,24475,1483,142,24,14,8,5,1,0,0,0,0,0,0,
,ACPI C3,146740,134006,10739,1259,336,172,40,63,48,58,19,0,0,0,0,
Thread_1,Total(count),266513,253769,10920,1114,279,207,36,72,47,51,18,0,0,0,0,
,ACPI C1,58071,56516,1400,106,24,21,2,2,0,0,0,0,0,0,0,
,ACPI C2,45916,43796,1871,178,40,26,2,3,0,0,0,0,0,0,0,
,ACPI C3,162526,153457,7649,830,215,160,32,67,47,51,18,0,0,0,0,
Thread_2,Total(count),337480,323570,12452,889,186,174,43,44,45,42,35,0,0,0,0,
,ACPI C1,88498,86345,1984,120,21,27,1,0,0,0,0,0,0,0,0,
,ACPI C2,50604,48161,2238,153,22,24,3,1,0,2,0,0,0,0,0,
,ACPI C3,198378,189064,8230,616,143,123,39,43,45,40,35,0,0,0,0,
Thread_3,Total(count),258940,242629,14123,1477,297,219,40,37,39,47,32,0,0,0,0,
,ACPI C1,48435,47511,827,63,15,18,0,1,0,0,0,0,0,0,0,
,ACPI C2,27759,26289,1305,105,27,23,6,2,1,1,0,0,0,0,0,
,ACPI C3,182746,168829,11991,1309,255,178,34,34,38,46,32,0,0,0,0,
Thread_4,Total(count),16440,2076,11803,1780,233,103,27,145,96,102,68,5,2,0,0,
,ACPI C1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
,ACPI C2,82,49,30,2,0,0,0,1,0,0,0,0,0,0,0,
,ACPI C3,16355,2024,11773,1778,233,103,27,144,96,102,68,5,2,0,0,
Thread_5,Total(count),15462,1414,11354,1866,284,120,31,143,98,86,55,9,2,0,0,
,ACPI C1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,ACPI C2,150,115,25,2,4,3,0,1,0,0,0,0,0,0,0,
,ACPI C3,15311,1298,11329,1864,280,117,31,142,98,86,55,9,2,0,0,
Thread_6,Total(count),15428,1399,11366,1882,252,115,39,151,102,63,52,5,2,0,0,
,ACPI C1,48,46,1,0,1,0,0,0,0,0,0,0,0,0,0,
,ACPI C2,169,131,37,0,1,0,0,0,0,0,0,0,0,0,0,
,ACPI C3,15211,1222,11328,1882,250,115,39,151,102,63,52,5,2,0,0,
Thread_7,Total(count),15716,1677,11243,1951,275,119,30,150,109,85,72,4,1,0,0,
,ACPI C1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
,ACPI C2,71,50,21,0,0,0,0,0,0,0,0,0,0,0,0,
,ACPI C3,15642,1624,11222,1951,275,119,30,150,109,85,72,4,1,0,0,


Histogram of Busy Duration per Thread (intervals between idles): Busy Hit Count,
Time Buckets,Total (count),<=1ms (count),<=5ms (count),<=7ms (count),<=10ms (count),<=15ms (count),<=16ms (count),<=30ms (count),<=50ms (count),<=100ms (count),<=500ms (count),<=1s (count),<=5s (count),5s< (count),Unknown (count),
Thread_0,202247,197379,4404,234,43,27,15,35,35,25,48,1,1,0,0,
Thread_1,266514,259752,6109,353,65,35,14,85,30,18,51,1,1,0,0,
Thread_2,337480,330255,6518,449,71,28,21,60,29,15,32,1,1,0,0,
Thread_3,258939,253973,4460,320,50,22,15,51,20,11,15,1,1,0,0,
Thread_4,16439,16196,161,6,6,10,10,15,14,16,3,1,1,0,0,
Thread_5,15461,15188,183,7,7,9,10,14,16,14,11,1,1,0,0,
Thread_6,15427,14997,270,8,10,20,9,37,39,23,12,1,1,0,0,
Thread_7,15715,15503,125,4,6,10,16,14,15,14,6,1,1,0,0,


Histogram of Idle Duration per Thread: Idle Time,
Time Buckets,,Total (ms),<=1ms (ms),<=5ms (ms),<=7ms (ms),<=10ms (ms),<=15ms (ms),<=16ms (ms),<=30ms (ms),<=50ms (ms),<=100ms (ms),<=500ms (ms),<=1s (ms),<=5s (ms),5s< (ms),Unknown (ms),
Thread_0,Total(ms),  66297.93,   9410.58,  31752.82,   8384.96,   3120.15,   2402.18,    839.87,   1459.56,   1918.63,   4097.11,   2912.06,      0.00,      0.00,      0.00,      0.00,
,ACPI C1,   4187.55,   1060.91,   2296.47,    361.37,    213.36,    110.93,     94.49,      0.00,      0.00,     50.01,      0.00,      0.00,      0.00,      0.00,      0.00,
,ACPI C2,   6467.42,   1561.50,   3460.26,    816.53,    200.76,    166.96,    124.70,    103.83,     32.89,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
,ACPI C3,  55642.96,   6788.17,  25996.09,   7207.07,   2706.02,   2124.30,    620.68,   1355.73,   1885.75,   4047.10,   2912.06,      0.00,      0.00,      0.00,      0.00,
Thread_1,Total(ms),  58457.78,  10044.05,  27293.84,   6343.95,   2247.00,   2601.71,    559.08,   1521.08,   1839.39,   3517.49,   2490.19,      0.00,      0.00,      0.00,      0.00,
,ACPI C1,   6156.31,   1916.80,   3096.53,    609.76,    195.88,    258.37,     30.67,     48.29,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
,ACPI C2,   8673.33,   2394.45,   4523.99,   1002.26,    322.83,    328.11,     31.55,     70.14,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
,ACPI C3,  43628.15,   5732.80,  19673.32,   4731.93,   1728.29,   2015.23,    496.86,   1402.65,   1839.39,   3517.49,   2490.19,      0.00,      0.00,      0.00,      0.00,
Thread_2,Total(ms),  59876.79,  12517.27,  26978.67,   5057.34,   1498.61,   2200.43,    667.02,    987.73,   1737.84,   2844.26,   5387.63,      0.00,      0.00,      0.00,      0.00,
,ACPI C1,   8243.27,   2758.91,   4272.82,    677.31,    174.28,    344.53,     15.43,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
,ACPI C2,   8993.64,   2596.97,   4896.36,    859.51,    176.16,    302.21,     46.18,     16.06,      0.00,    100.19,      0.00,      0.00,      0.00,      0.00,      0.00,
,ACPI C3,  42639.87,   7161.38,  17809.50,   3520.52,   1148.18,   1553.69,    605.41,    971.66,   1737.84,   2744.07,   5387.63,      0.00,      0.00,      0.00,      0.00,
Thread_3,Total(ms),  71357.19,  10403.86,  35679.49,   8363.69,   2408.53,   2739.25,    621.75,    806.61,   1489.66,   3355.34,   5489.00,      0.00,      0.00,      0.00,      0.00,
,ACPI C1,   4116.76,   1512.47,   1863.86,    356.39,    127.22,    238.39,      0.00,     18.43,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
,ACPI C2,   5962.73,   1501.39,   3132.30,    592.55,    225.46,    278.43,     93.36,     51.19,     37.95,     50.09,      0.00,      0.00,      0.00,      0.00,      0.00,
,ACPI C3,  61277.69,   7389.99,  30683.32,   7414.76,   2055.85,   2222.42,    528.39,    736.99,   1451.71,   3305.25,   5489.00,      0.00,      0.00,      0.00,      0.00,
Thread_4,Total(ms),  93835.73,    468.60,  46241.47,   9994.83,   1821.48,   1279.03,    416.94,   3202.00,   3771.61,   7428.67,  13452.79,   3591.42,   2166.88,      0.00,      0.00,
,ACPI C1,      0.09,      0.09,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
,ACPI C2,     78.50,      8.81,     40.62,     11.80,      0.00,      0.00,      0.00,     17.27,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
,ACPI C3,  93757.14,    459.71,  46200.84,   9983.03,   1821.48,   1279.03,    416.94,   3184.73,   3771.61,   7428.67,  13452.79,   3591.42,   2166.88,      0.00,      0.00,
Thread_5,Total(ms),  92665.01,    328.11,  45120.62,  10540.62,   2229.97,   1493.88,    481.83,   3152.00,   3845.85,   6355.92,   9812.66,   6548.76,   2754.81,      0.00,      0.00,
,ACPI C1,      0.04,      0.04,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
,ACPI C2,    177.44,     11.51,     50.63,     10.83,     38.32,     41.87,      0.00,     24.28,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
,ACPI C3,  92487.54,    316.56,  45069.98,  10529.79,   2191.64,   1452.01,    481.83,   3127.72,   3845.85,   6355.92,   9812.66,   6548.76,   2754.81,      0.00,      0.00,
Thread_6,Total(ms),  90134.32,    354.18,  45009.14,  10645.19,   1967.80,   1411.84,    608.32,   3272.55,   3903.95,   4533.85,  11694.63,   3656.27,   3076.60,      0.00,      0.00,
,ACPI C1,     16.14,      4.00,      2.66,      0.00,      9.48,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
,ACPI C2,     92.82,     16.76,     67.65,      0.00,      8.41,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,
,ACPI C3,  90025.36,    333.42,  44938.84,  10645.19,   1949.90,   1411.84,    608.32,   3272.55,   3903.95,   4533.85,  11694.63,   3656.27,   3076.60,      0.00,      0.00,
